merge_id	annotation.TG	distanceToTSS.TG	score.TG	signalValue.TG	pValue.TG	qValue.TG	annotation.WT	distanceToTSS.WT	score.WT	signalValue.WT	pValue.WT	qValue.WT
chr18:74575420:74576035	Promoter (<=1kb)	0	1000	17.25478	-1	-1	NA	NA	NA	NA	NA	NA
chr18:77031578:77032148	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	47.6263	-1	-1
chr18:77031592:77032143	Promoter (<=1kb)	0	1000	29.6618	-1	-1	NA	NA	NA	NA	NA	NA
chr18:77861213:77862431	Promoter (<=1kb)	0	1000	52.6653	-1	-1	NA	NA	NA	NA	NA	NA
chr18:77861217:77862374	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	171.227	-1	-1
chr18:77981170:77981726	Promoter (<=1kb)	0	1000	25.15845	-1	-1	NA	NA	NA	NA	NA	NA
chr18:77981263:77981726	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	28.4432	-1	-1
chr18:80243633:80244132	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	37.4023	-1	-1
chr18:80243634:80244038	Promoter (<=1kb)	0	1000	20.00483	-1	-1	NA	NA	NA	NA	NA	NA
chr18:80249834:80250399	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	21.45305	-1	-1
chr18:80512483:80513568	Promoter (<=1kb)	0	1000	31.22339	-1	-1	NA	NA	NA	NA	NA	NA
chr18:8850147:8850437	NA	NA	NA	NA	NA	NA	Distal Intergenic	-77798	1000	21.44391	-1	-1
chr18:90619942:90620363	NA	NA	NA	NA	NA	NA	Distal Intergenic	16346	1000	30.5042	-1	-1
chr18:9449742:9450276	Promoter (<=1kb)	0	1000	23.93756	-1	-1	NA	NA	NA	NA	NA	NA
chr18:9449758:9450271	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	26.3113	-1	-1
chr19:10582603:10583257	Promoter (<=1kb)	0	1000	25.1957	-1	-1	NA	NA	NA	NA	NA	NA
chr19:11747414:11747886	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	38.2292	-1	-1
chr19:11747428:11747921	Promoter (<=1kb)	0	1000	21.9115	-1	-1	NA	NA	NA	NA	NA	NA
chr19:11889293:11890437	Promoter (<=1kb)	0	1000	47.96635	-1	-1	NA	NA	NA	NA	NA	NA
chr19:11943551:11943910	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	246	1000	22.0766	-1	-1
chr19:12479299:12479821	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	-481	1000	59.5178	-1	-1
chr19:12772034:12772441	Promoter (1-2kb)	1049	1000	18.68469	-1	-1	NA	NA	NA	NA	NA	NA
chr19:12772687:12774290	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	176.6821	-1	-1
chr19:12772727:12774103	Promoter (<=1kb)	0	1000	64.3511	-1	-1	NA	NA	NA	NA	NA	NA
chr19:14217715:14218235	NA	NA	NA	NA	NA	NA	Distal Intergenic	-221980	1000	27.2891	-1	-1
chr19:18690142:18690907	Promoter (<=1kb)	0	1000	20.18516	-1	-1	NA	NA	NA	NA	NA	NA
chr19:21122014:21122480	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000237231.2/ENSMUSG00000118086.2, intron 2 of 4)	25725	1000	16.93618	-1	-1
chr19:21629732:21630730	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	114.2526	-1	-1
chr19:21629972:21630974	Promoter (<=1kb)	0	1000	54.99656	-1	-1	NA	NA	NA	NA	NA	NA
chr19:21755393:21756004	Promoter (<=1kb)	0	1000	18.29278	-1	-1	NA	NA	NA	NA	NA	NA
chr19:23250906:23251567	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	36.313	-1	-1
chr19:23250962:23251510	Promoter (<=1kb)	0	1000	18.53565	-1	-1	NA	NA	NA	NA	NA	NA
chr19:23664297:23665246	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	121.6088	-1	-1
chr19:23664369:23665040	Promoter (<=1kb)	0	1000	25.6673	-1	-1	NA	NA	NA	NA	NA	NA
chr19:24454528:24455276	Promoter (<=1kb)	0	1000	32.606	-1	-1	NA	NA	NA	NA	NA	NA
chr19:27407005:27407603	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	41.4889	-1	-1
chr19:27407053:27407616	Promoter (<=1kb)	0	1000	21.67307	-1	-1	NA	NA	NA	NA	NA	NA
chr19:29078488:29079163	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	56.4328	-1	-1
chr19:29078508:29079027	Promoter (<=1kb)	0	1000	28.3654	-1	-1	NA	NA	NA	NA	NA	NA
chr19:32365366:32366946	Promoter (<=1kb)	0	1000	36.98382	-1	-1	NA	NA	NA	NA	NA	NA
chr19:3375331:3375620	Promoter (1-2kb)	1983	1000	15.56397	-1	-1	NA	NA	NA	NA	NA	NA
chr19:3375333:3375699	NA	NA	NA	NA	NA	NA	Promoter (1-2kb)	1985	1000	17.67839	-1	-1
chr19:36241831:36242351	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	29.0657	-1	-1
chr19:36531318:36531967	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	-72	1000	118.7023	-1	-1
chr19:36531350:36531947	Promoter (<=1kb)	-92	1000	40.513	-1	-1	NA	NA	NA	NA	NA	NA
chr19:37184199:37185245	Promoter (<=1kb)	0	1000	37.94331	-1	-1	NA	NA	NA	NA	NA	NA
chr19:37184227:37185372	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	111.0212	-1	-1
chr19:37364359:37364922	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	22.9694	-1	-1
chr19:37364390:37365082	Promoter (<=1kb)	0	1000	32.4971	-1	-1	NA	NA	NA	NA	NA	NA
chr19:38384645:38385144	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	156	1000	24.0236	-1	-1
chr19:3961965:3963172	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	199.00403	-1	-1
chr19:3962166:3963114	Promoter (<=1kb)	0	1000	31.1721	-1	-1	NA	NA	NA	NA	NA	NA
chr19:4062438:4063042	Promoter (<=1kb)	0	1000	37.4635	-1	-1	NA	NA	NA	NA	NA	NA
chr19:41252167:41252778	Promoter (<=1kb)	0	1000	32.3851	-1	-1	NA	NA	NA	NA	NA	NA
chr19:41470754:41471706	Promoter (<=1kb)	0	1000	26.26271	-1	-1	NA	NA	NA	NA	NA	NA
chr19:4171040:4171587	Promoter (<=1kb)	0	1000	35.9749	-1	-1	NA	NA	NA	NA	NA	NA
chr19:41767895:41768288	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000026150.15/ENSMUSG00000025154.16, intron 8 of 11)	22198	1000	18.56473	-1	-1
chr19:41921516:41922081	Promoter (<=1kb)	0	1000	20.8588	-1	-1	NA	NA	NA	NA	NA	NA
chr19:4198486:4198854	Promoter (<=1kb)	0	1000	14.0709	-1	-1	NA	NA	NA	NA	NA	NA
chr19:42078269:42078922	Promoter (<=1kb)	0	1000	18.09893	-1	-1	NA	NA	NA	NA	NA	NA
chr19:42140351:42140755	NA	NA	NA	NA	NA	NA	Downstream (<=300bp)	4204	1000	21.3297	-1	-1
chr19:4241839:4242276	Promoter (<=1kb)	0	1000	15.1262	-1	-1	NA	NA	NA	NA	NA	NA
chr19:42507087:42507696	Promoter (<=1kb)	0	1000	23.7824	-1	-1	NA	NA	NA	NA	NA	NA
chr19:42507114:42507728	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	24.1884	-1	-1
chr19:43512771:43513561	Promoter (<=1kb)	0	1000	17.86956	-1	-1	NA	NA	NA	NA	NA	NA
chr19:43663185:43664125	Promoter (<=1kb)	0	1000	22.9247	-1	-1	NA	NA	NA	NA	NA	NA
chr19:43663233:43663914	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	32.3363	-1	-1
chr19:43741023:43741913	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	169.9065	-1	-1
chr19:43741117:43741878	Promoter (<=1kb)	0	1000	25.7964	-1	-1	NA	NA	NA	NA	NA	NA
chr19:43882633:43883339	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000212396.2/ENSMUSG00000025195.10, intron 4 of 15)	-3503	1000	19.70223	-1	-1
chr19:44255290:44255794	NA	NA	NA	NA	NA	NA	Distal Intergenic	-4916	1000	16.78524	-1	-1
chr19:44302835:44303316	Promoter (<=1kb)	624	1000	13.83429	-1	-1	NA	NA	NA	NA	NA	NA
chr19:4447005:4448016	Promoter (<=1kb)	0	1000	39.5921	-1	-1	NA	NA	NA	NA	NA	NA
chr19:4447093:4448479	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	54.5841	-1	-1
chr19:44533666:44534516	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	91.03277	-1	-1
chr19:44533796:44534530	Promoter (<=1kb)	0	1000	23.58922	-1	-1	NA	NA	NA	NA	NA	NA
chr19:44543320:44544136	Promoter (<=1kb)	0	1000	20.33623	-1	-1	NA	NA	NA	NA	NA	NA
chr19:44550918:44551454	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	48.7052	-1	-1
chr19:44550997:44551423	Promoter (<=1kb)	0	1000	16.24818	-1	-1	NA	NA	NA	NA	NA	NA
chr19:44919260:44920154	Promoter (<=1kb)	0	1000	36.48506	-1	-1	NA	NA	NA	NA	NA	NA
chr19:44994468:44995261	Promoter (<=1kb)	0	1000	46.855	-1	-1	NA	NA	NA	NA	NA	NA
chr19:44994583:44995355	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	170.7275	-1	-1
chr19:45005616:45006447	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	-148	1000	27.71003	-1	-1
chr19:45033489:45034140	Promoter (<=1kb)	0	1000	17.21443	-1	-1	NA	NA	NA	NA	NA	NA
chr19:45224999:45225416	Promoter (<=1kb)	-748	1000	19.48826	-1	-1	NA	NA	NA	NA	NA	NA
chr19:45351819:45352505	Promoter (<=1kb)	0	1000	27.24593	-1	-1	NA	NA	NA	NA	NA	NA
chr19:45424622:45424891	Intron (ENSMUST00000223764.2/ENSMUSG00000025217.16, intron 1 of 2)	-9014	1000	16.28862	-1	-1	NA	NA	NA	NA	NA	NA
chr19:45548616:45549303	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	82.2891	-1	-1
chr19:45548782:45549259	Promoter (<=1kb)	0	1000	19.6709	-1	-1	NA	NA	NA	NA	NA	NA
chr19:4560378:4560809	Promoter (<=1kb)	0	1000	16.2892	-1	-1	NA	NA	NA	NA	NA	NA
chr19:45771870:45772294	Promoter (<=1kb)	0	1000	15.05432	-1	-1	NA	NA	NA	NA	NA	NA
chr19:45986260:45987448	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	249.84	-1	-1
chr19:45986311:45987445	Promoter (<=1kb)	0	1000	70.3143	-1	-1	NA	NA	NA	NA	NA	NA
chr19:46044464:46045155	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	52.6602	-1	-1
chr19:46044469:46045216	Promoter (<=1kb)	0	1000	41.9628	-1	-1	NA	NA	NA	NA	NA	NA
chr19:46064152:46064676	Promoter (<=1kb)	0	1000	25.87426	-1	-1	NA	NA	NA	NA	NA	NA
chr19:46140423:46140975	Promoter (<=1kb)	0	1000	14.7744	-1	-1	NA	NA	NA	NA	NA	NA
chr19:46140554:46141535	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	23.75686	-1	-1
chr19:46489705:46490359	Promoter (<=1kb)	0	1000	18.15177	-1	-1	NA	NA	NA	NA	NA	NA
chr19:46695699:46696150	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	23.7239	-1	-1
chr19:47416929:47417696	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000081619.10/ENSMUSG00000053617.13, intron 1 of 14)	-18131	1000	30.89057	-1	-1
chr19:47438808:47439394	Intron (ENSMUST00000081619.10/ENSMUSG00000053617.13, intron 1 of 14)	13292	1000	15.89085	-1	-1	NA	NA	NA	NA	NA	NA
chr19:47719848:47720388	Promoter (<=1kb)	0	1000	20.83551	-1	-1	NA	NA	NA	NA	NA	NA
chr19:4806120:4807064	Promoter (<=1kb)	0	1000	52.5101	-1	-1	NA	NA	NA	NA	NA	NA
chr19:4806145:4807311	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	127.96056	-1	-1
chr19:4904936:4905449	Promoter (<=1kb)	0	1000	15.51168	-1	-1	NA	NA	NA	NA	NA	NA
chr19:4926350:4927046	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	891	1000	15.58243	-1	-1
chr19:5012007:5012785	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	132.3223	-1	-1
chr19:5012019:5012724	Promoter (<=1kb)	0	1000	41.1705	-1	-1	NA	NA	NA	NA	NA	NA
chr19:5156661:5157396	Promoter (<=1kb)	0	1000	17.383	-1	-1	NA	NA	NA	NA	NA	NA
chr19:53317496:53318099	Promoter (<=1kb)	0	1000	23.2337	-1	-1	NA	NA	NA	NA	NA	NA
chr19:53378761:53379376	Promoter (<=1kb)	0	1000	33.9898	-1	-1	NA	NA	NA	NA	NA	NA
chr19:53378788:53379456	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	87.6475	-1	-1
chr19:53932174:53933451	Promoter (<=1kb)	0	1000	31.18487	-1	-1	NA	NA	NA	NA	NA	NA
chr19:5416081:5417310	Promoter (<=1kb)	0	1000	39.7555	-1	-1	NA	NA	NA	NA	NA	NA
chr19:5416095:5417243	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	171.5108	-1	-1
chr19:5438280:5438965	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	70.7417	-1	-1
chr19:5438486:5438938	Promoter (<=1kb)	0	1000	23.39465	-1	-1	NA	NA	NA	NA	NA	NA
chr19:5538003:5538597	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	21.8107	-1	-1
chr19:5538137:5538575	Promoter (<=1kb)	0	1000	19.52349	-1	-1	NA	NA	NA	NA	NA	NA
chr19:5539109:5539816	Promoter (<=1kb)	0	1000	15.8142	-1	-1	NA	NA	NA	NA	NA	NA
chr19:5560434:5560970	Promoter (<=1kb)	0	1000	21.8527	-1	-1	NA	NA	NA	NA	NA	NA
chr19:5560495:5560863	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	17.90768	-1	-1
chr19:56346534:56346942	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000167239.8/ENSMUSG00000049134.16, intron 19 of 36)	-5752	1000	22.5975	-1	-1
chr19:57349094:57349937	Promoter (<=1kb)	0	1000	18.53033	-1	-1	NA	NA	NA	NA	NA	NA
chr19:57353391:57353881	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000036407.6/ENSMUSG00000033478.7, intron 1 of 16)	3929	1000	18.52228	-1	-1
chr19:5738264:5739983	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	126.76251	-1	-1
chr19:5738390:5739279	Promoter (<=1kb)	0	1000	33.46277	-1	-1	NA	NA	NA	NA	NA	NA
chr19:5739584:5740047	Promoter (<=1kb)	0	1000	27.8445	-1	-1	NA	NA	NA	NA	NA	NA
chr19:5774482:5775514	Promoter (<=1kb)	784	1000	25.13	-1	-1	NA	NA	NA	NA	NA	NA
chr19:5774550:5775578	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	720	1000	30.9185	-1	-1
chr19:58931697:58932321	Promoter (<=1kb)	0	1000	22.1653	-1	-1	NA	NA	NA	NA	NA	NA
chr19:5895337:5896156	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	40.5903	-1	-1
chr19:5895486:5896032	Promoter (<=1kb)	0	1000	20.20897	-1	-1	NA	NA	NA	NA	NA	NA
chr19:5962746:5963243	Promoter (<=1kb)	0	1000	15.94512	-1	-1	NA	NA	NA	NA	NA	NA
chr19:59931662:59932411	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	124.2586	-1	-1
chr19:59931702:59932372	Promoter (<=1kb)	0	1000	43.4734	-1	-1	NA	NA	NA	NA	NA	NA
chr19:6096616:6097367	Promoter (<=1kb)	0	1000	16.99756	-1	-1	NA	NA	NA	NA	NA	NA
chr19:61214691:61215862	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	49.81164	-1	-1
chr19:6126608:6127590	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	128.6474	-1	-1
chr19:6126696:6127523	Promoter (<=1kb)	0	1000	29.3715	-1	-1	NA	NA	NA	NA	NA	NA
chr19:6285636:6286581	Promoter (<=1kb)	0	1000	27.59249	-1	-1	NA	NA	NA	NA	NA	NA
chr19:6285787:6286464	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	24.88787	-1	-1
chr19:6291244:6291896	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	81.6224	-1	-1
chr19:6291271:6291815	Promoter (<=1kb)	0	1000	35.4926	-1	-1	NA	NA	NA	NA	NA	NA
chr19:6413368:6414105	Promoter (<=1kb)	0	1000	28.7887	-1	-1	NA	NA	NA	NA	NA	NA
chr19:6886786:6887814	Promoter (<=1kb)	0	1000	16.31555	-1	-1	NA	NA	NA	NA	NA	NA
chr19:6887007:6887938	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	41.2105	-1	-1
chr19:6898404:6899542	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	54.51117	-1	-1
chr19:6898427:6899785	Promoter (<=1kb)	0	1000	32.62304	-1	-1	NA	NA	NA	NA	NA	NA
chr19:6918717:6920088	Promoter (<=1kb)	0	1000	29.01362	-1	-1	NA	NA	NA	NA	NA	NA
chr19:6951788:6952404	Promoter (<=1kb)	0	1000	15.72145	-1	-1	NA	NA	NA	NA	NA	NA
chr19:6953302:6954189	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	36.15357	-1	-1
chr19:6956767:6958241	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	29.18518	-1	-1
chr19:6956996:6958269	Promoter (<=1kb)	0	1000	30.87419	-1	-1	NA	NA	NA	NA	NA	NA
chr19:7033896:7034307	Promoter (<=1kb)	0	1000	16.38305	-1	-1	NA	NA	NA	NA	NA	NA
chr19:7034636:7035536	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	458	1000	28.1151	-1	-1
chr19:7035063:7035542	Promoter (<=1kb)	885	1000	26.035	-1	-1	NA	NA	NA	NA	NA	NA
chr19:7183227:7183970	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	192.3907	-1	-1
chr19:7183343:7183909	Promoter (<=1kb)	0	1000	41.2827	-1	-1	NA	NA	NA	NA	NA	NA
chr19:7217908:7218694	Promoter (<=1kb)	0	1000	21.32044	-1	-1	NA	NA	NA	NA	NA	NA
chr19:7218009:7218650	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	26.5323	-1	-1
chr19:7460485:7461078	Promoter (<=1kb)	0	1000	17.83171	-1	-1	NA	NA	NA	NA	NA	NA
chr19:7471410:7472250	Promoter (<=1kb)	0	1000	27.6866	-1	-1	NA	NA	NA	NA	NA	NA
chr19:7471425:7471852	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	23.05848	-1	-1
chr19:8775560:8776070	Promoter (<=1kb)	0	1000	16.03547	-1	-1	NA	NA	NA	NA	NA	NA
chr19:8870125:8870510	Promoter (<=1kb)	0	1000	14.60231	-1	-1	NA	NA	NA	NA	NA	NA
chr19:8875110:8875863	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	71.6074	-1	-1
chr19:8875242:8875702	Promoter (<=1kb)	0	1000	32.7277	-1	-1	NA	NA	NA	NA	NA	NA
chr19:8906500:8907316	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	81.0181	-1	-1
chr19:8906557:8907311	Promoter (<=1kb)	0	1000	28.8934	-1	-1	NA	NA	NA	NA	NA	NA
chr19:8919041:8919927	Promoter (<=1kb)	0	1000	32.32093	-1	-1	NA	NA	NA	NA	NA	NA
chr19:9876924:9877628	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	50.3269	-1	-1
chr19:9876978:9877515	Promoter (<=1kb)	0	1000	18.02277	-1	-1	NA	NA	NA	NA	NA	NA
chr2:10084699:10085423	Promoter (<=1kb)	0	1000	27.074	-1	-1	NA	NA	NA	NA	NA	NA
chr2:102802908:102803382	NA	NA	NA	NA	NA	NA	Distal Intergenic	-70898	1000	28.3697	-1	-1
chr2:103591521:103591969	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	17.5924	-1	-1
chr2:103627457:103628445	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	28.18094	-1	-1
chr2:103627464:103628446	Promoter (<=1kb)	0	1000	40.37836	-1	-1	NA	NA	NA	NA	NA	NA
chr2:103857990:103858420	Promoter (<=1kb)	0	1000	15.27299	-1	-1	NA	NA	NA	NA	NA	NA
chr2:104420507:104421016	Promoter (<=1kb)	0	1000	33.9663	-1	-1	NA	NA	NA	NA	NA	NA
chr2:104420561:104420996	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	40.8802	-1	-1
chr2:104846871:104847844	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	121.7739	-1	-1
chr2:104846997:104847697	Promoter (<=1kb)	0	1000	25.4828	-1	-1	NA	NA	NA	NA	NA	NA
chr2:106480557:106480901	Promoter (<=1kb)	0	1000	14.76111	-1	-1	NA	NA	NA	NA	NA	NA
chr2:106523503:106524293	Promoter (<=1kb)	0	1000	20.58005	-1	-1	NA	NA	NA	NA	NA	NA
chr2:109721046:109721505	Promoter (<=1kb)	0	1000	14.09484	-1	-1	NA	NA	NA	NA	NA	NA
chr2:112095688:112096333	Promoter (<=1kb)	0	1000	41.6787	-1	-1	NA	NA	NA	NA	NA	NA
chr2:112095779:112096398	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	24.9038	-1	-1
chr2:113679087:113679606	Promoter (<=1kb)	-81	1000	23.23336	-1	-1	NA	NA	NA	NA	NA	NA
chr2:11607817:11608352	Promoter (<=1kb)	0	1000	15.17475	-1	-1	NA	NA	NA	NA	NA	NA
chr2:11782227:11782632	Promoter (<=1kb)	0	1000	17.11054	-1	-1	NA	NA	NA	NA	NA	NA
chr2:118363742:118364180	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000090219.13/ENSMUSG00000040093.17, intron 4 of 4)	10888	1000	26.9938	-1	-1
chr2:119038784:119039616	Promoter (<=1kb)	0	1000	28.69728	-1	-1	NA	NA	NA	NA	NA	NA
chr2:119228996:119229498	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000049920.14/ENSMUSG00000034154.16, intron 28 of 35)	40663	1000	16.38075	-1	-1
chr2:119377995:119378494	Promoter (<=1kb)	0	1000	25.0035	-1	-1	NA	NA	NA	NA	NA	NA
chr2:119378023:119378518	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	28.8951	-1	-1
chr2:120234234:120235387	Promoter (<=1kb)	0	1000	19.42557	-1	-1	NA	NA	NA	NA	NA	NA
chr2:120561664:120562087	Promoter (<=1kb)	0	1000	14.59485	-1	-1	NA	NA	NA	NA	NA	NA
chr2:121244041:121244624	Promoter (<=1kb)	0	1000	19.33538	-1	-1	NA	NA	NA	NA	NA	NA
chr2:121279254:121280115	Promoter (<=1kb)	0	1000	34.289	-1	-1	NA	NA	NA	NA	NA	NA
chr2:121786206:121787143	Promoter (<=1kb)	0	1000	22.03209	-1	-1	NA	NA	NA	NA	NA	NA
chr2:122298109:122298567	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	-102	1000	23.5625	-1	-1
chr2:122606982:122607436	Promoter (<=1kb)	0	1000	23.31688	-1	-1	NA	NA	NA	NA	NA	NA
chr2:126516720:126517903	Promoter (<=1kb)	0	1000	30.41159	-1	-1	NA	NA	NA	NA	NA	NA
chr2:126548843:126549445	Promoter (<=1kb)	0	1000	18.1506	-1	-1	NA	NA	NA	NA	NA	NA
chr2:126549014:126549455	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	20.6278	-1	-1
chr2:127049817:127050632	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	191.9588	-1	-1
chr2:127049913:127050507	Promoter (<=1kb)	0	1000	26.9055	-1	-1	NA	NA	NA	NA	NA	NA
chr2:127089613:127090072	Promoter (<=1kb)	0	1000	24.5114	-1	-1	NA	NA	NA	NA	NA	NA
chr2:127111645:127112677	Promoter (<=1kb)	0	1000	30.1775	-1	-1	NA	NA	NA	NA	NA	NA
chr2:127426401:127426918	Promoter (<=1kb)	0	1000	30.8479	-1	-1	NA	NA	NA	NA	NA	NA
chr2:127426504:127426891	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	15.1556	-1	-1
chr2:127969074:127969691	Promoter (<=1kb)	0	1000	20.26814	-1	-1	NA	NA	NA	NA	NA	NA
chr2:128659301:128660376	Promoter (<=1kb)	0	1000	25.14313	-1	-1	NA	NA	NA	NA	NA	NA
chr2:128659381:128659935	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	-103	1000	30.6481	-1	-1
chr2:128785502:128786121	Promoter (<=1kb)	0	1000	25.67695	-1	-1	NA	NA	NA	NA	NA	NA
chr2:128808979:128809916	Promoter (<=1kb)	0	1000	34.07228	-1	-1	NA	NA	NA	NA	NA	NA
chr2:128942719:128943212	Promoter (<=1kb)	0	1000	15.28922	-1	-1	NA	NA	NA	NA	NA	NA
chr2:128962631:128963070	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	-561	1000	19.04802	-1	-1
chr2:128971223:128971826	Promoter (<=1kb)	0	1000	41.7235	-1	-1	NA	NA	NA	NA	NA	NA
chr2:128971281:128971854	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	113.1595	-1	-1
chr2:130404976:130406070	Promoter (<=1kb)	0	1000	25.68697	-1	-1	NA	NA	NA	NA	NA	NA
chr2:131051922:131052547	Promoter (<=1kb)	0	1000	22.3438	-1	-1	NA	NA	NA	NA	NA	NA
chr2:132419914:132420511	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	85.7427	-1	-1
chr2:132419945:132420490	Promoter (<=1kb)	0	1000	35.9167	-1	-1	NA	NA	NA	NA	NA	NA
chr2:132528522:132529075	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	59.9556	-1	-1
chr2:132528534:132529060	Promoter (<=1kb)	0	1000	21.84345	-1	-1	NA	NA	NA	NA	NA	NA
chr2:132688462:132688836	Promoter (<=1kb)	0	1000	14.30328	-1	-1	NA	NA	NA	NA	NA	NA
chr2:135615501:135615999	Intron (ENSMUST00000146018.8/ENSMUSG00000039943.17, intron 2 of 2)	8670	1000	16.47749	-1	-1	NA	NA	NA	NA	NA	NA
chr2:136732620:136733512	Promoter (<=1kb)	0	1000	35.5468	-1	-1	NA	NA	NA	NA	NA	NA
chr2:136732754:136733366	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	38.1202	-1	-1
chr2:140237106:140237653	Promoter (<=1kb)	0	1000	22.14012	-1	-1	NA	NA	NA	NA	NA	NA
chr2:14059812:14061345	Promoter (<=1kb)	0	1000	43.9114	-1	-1	NA	NA	NA	NA	NA	NA
