seqnames	start	end	width	strand	Conc	Conc_TG	Conc_WT	Fold	p.value	FDR
13	14804505	14804905	401	*	6.19808270029394	5.96140048312691	6.40135299985209	-0.388500342250069	0.161497762456014	0.269141136670355
16	92771953	92772353	401	*	5.76165906795567	5.47252862329927	6.00240668284777	-0.446233187140301	0.161539687620177	0.269141136670355
18	36599629	36600029	401	*	5.18314443623551	4.86959868124176	5.44056343537451	-0.475472982214812	0.16154467206611	0.269141136670355
19	10503040	10503440	401	*	4.78604100060015	4.43147577479366	5.07043039712303	-0.522705672701482	0.161745981249427	0.269405067151326
8	105101740	105102140	401	*	4.81291698485372	4.46160360512318	5.0952142455505	-0.50848945147293	0.161926927435809	0.269634949953425
7	3706925	3707325	401	*	5.5846557032273	5.82341256263978	5.2983946879589	0.454972408427436	0.16200882495781	0.269699822305859
11	96714763	96715163	401	*	5.54250546806725	5.26395578271083	5.77587895575255	-0.442700781444188	0.162324723597873	0.270154104111881
3	89680548	89680948	401	*	6.27323309274702	6.4666494205477	6.04981169648786	0.380365698812932	0.162553048570414	0.270462436575038
5	66775990	66776390	401	*	5.11986137383816	5.38018899267824	4.80198396104925	0.481859333548864	0.162604251282569	0.270475980483531
4	131988150	131988550	401	*	5.18708432275856	5.44748421296418	4.86909900276597	0.482947292140987	0.162812618001719	0.270750874680646
10	79795563	79795963	401	*	5.71303641910225	5.94323194761521	5.43900626990892	0.441512995851071	0.16314206783014	0.271226926426974
10	127047215	127047615	401	*	4.4087901027747	4.73346244120595	3.98916723228018	0.556827743590209	0.163278241760756	0.271381486239563
11	104122976	104123376	401	*	4.87935966446022	4.52101896128434	5.16616839051032	-0.508857504328784	0.163559677325948	0.271777336847693
1	92027458	92027858	401	*	5.16999248485376	4.83668523525467	5.44056343537451	-0.486551154023282	0.164239140894764	0.272834182480828
9	77543607	77544007	401	*	4.85445609386763	5.13086709671707	4.5122276378966	0.503467367701322	0.164388266297691	0.273009704023214
7	30814941	30815341	401	*	5.02264073895683	4.67614280262426	5.30182561081578	-0.497961322251209	0.164674605223446	0.273412951469327
15	88635471	88635871	401	*	6.28853652956361	6.48320174243647	6.06344618724864	0.38302622067177	0.165098975360601	0.274045101543324
3	151915825	151916225	401	*	4.75314167348671	5.0383184779557	4.39734943940279	0.516316436252325	0.165373242273784	0.274427829516945
12	69408045	69408445	401	*	4.93907642549717	4.59348886419491	5.21767096453778	-0.499879771369276	0.165500074072817	0.274565759443043
19	55304325	55304725	401	*	4.8976329258164	4.56026941409639	5.1708666198189	-0.502537771187408	0.165634347760403	0.274715959409318
18	32692646	32693046	401	*	5.05357063199989	4.71948877156733	5.3246510363683	-0.489858001470775	0.165800840156558	0.274919502910069
3	90155288	90155688	401	*	4.37121132710959	3.97322576866003	4.68281066945123	-0.546504277970789	0.165898837596735	0.275009395340484
1	135691374	135691774	401	*	4.80077864237746	4.43042882867495	5.0952142455505	-0.516314187954927	0.166112549870253	0.275291009428775
11	31782490	31782890	401	*	5.03100039540717	4.70769001986127	5.2949555864522	-0.484060780252694	0.166173638449892	0.275319605144756
13	54616645	54617045	401	*	4.57455435067442	4.87423989964187	4.19584227742061	0.532192022517146	0.16650923935058	0.275757762956991
5	31274418	31274818	401	*	5.42171956599523	5.11918395373212	5.67167930205774	-0.460646426044792	0.166525902705917	0.275757762956991
16	22946583	22946983	401	*	6.58212937911653	6.37737664967953	6.7614016909368	-0.347119247751103	0.166659475816032	0.275906211808249
8	25506688	25507088	401	*	5.21064707873687	5.46775853038398	4.89755806965455	0.478298520796837	0.166798103706173	0.276062948452825
5	120649109	120649509	401	*	4.88693699742674	5.15988008300702	4.55001710023244	0.499427180375517	0.166895623983851	0.276151584363163
19	4251496	4251896	401	*	4.91208881611947	5.19575635393555	4.55864695034172	0.514487489007775	0.167053118206206	0.276339382526515
6	34840190	34840590	401	*	5.03252784476846	4.6972507422897	5.30439345907508	-0.490643483391982	0.167266433392873	0.276608948724138
16	35861248	35861648	401	*	6.07721031375743	5.84655845009587	6.27601908970704	-0.385948212658024	0.1673334714916	0.276608948724138
8	91634785	91635185	401	*	6.77433330086886	6.93917588352952	6.58819656228711	0.325320788070244	0.167348193783112	0.276608948724138
5	127694260	127694660	401	*	4.97532054644153	5.2425770208296	4.64703609053286	0.491043517007403	0.16748046913811	0.276754755763344
13	67674106	67674506	401	*	4.80390897284259	5.09044136863667	4.44600031681895	0.519410445344638	0.167533870698201	0.27677018460163
4	132822400	132822800	401	*	5.22440800909589	4.89189647157965	5.49445515525426	-0.483497528905452	0.167623229298878	0.276844991645084
12	112905390	112905790	401	*	4.39591968955042	4.70769001986127	3.99765446506684	0.544843917066609	0.167690486811397	0.276883266998523
3	138775250	138775650	401	*	4.89429462467099	4.56186957808813	5.16428480637547	-0.493268422553282	0.168011406848303	0.277340248729091
19	6846768	6847168	401	*	4.79658453878748	4.44748421296418	5.07745354932778	-0.505728063771849	0.16819975955861	0.277527525298914
16	17223575	17223975	401	*	5.63214592097161	5.86027120977459	5.36104703520651	0.435217196660864	0.168213228596237	0.277527525298914
10	79889775	79890175	401	*	5.84719782145052	5.59551973974293	6.06142350147293	-0.408696325105308	0.168263695757417	0.27753788683097
7	18962202	18962602	401	*	5.7440056968784	5.9685321873848	5.47797828088178	0.430981304738919	0.168392640078518	0.277677650914458
12	111874536	111874936	401	*	5.11740874925597	5.3736480264992	4.80561371174186	0.475947791473478	0.168452032385132	0.27770268121024
10	43359722	43360122	401	*	4.75825105151721	4.40606027281274	5.04111356690699	-0.513414870912968	0.169035228494699	0.278590991911625
11	116089593	116089993	401	*	6.61390292033888	6.40231775302821	6.79838909563914	-0.353668872506036	0.169343077014938	0.279025148670205
5	124386975	124387375	401	*	4.68852829061975	4.33675697048832	4.97112064492956	-0.510678757086907	0.169468011902757	0.279157771508317
8	57940756	57941156	401	*	5.15790313515525	5.41741241978783	4.84124662441098	0.479298316736494	0.169704070972883	0.279421995917645
16	22676210	22676610	401	*	5.44643998264898	5.6927331217771	5.14926507609294	0.464947709026354	0.169717388063336	0.279421995917645
7	46444965	46445365	401	*	5.29996073516515	5.55192676157501	4.99447760101618	0.471607502188741	0.169848393327375	0.279564402119822
3	143911105	143911505	401	*	4.81581199441065	5.09331868925159	4.47189956247518	0.501525187353427	0.170141588706791	0.279973237726376
17	33311324	33311724	401	*	5.39034444222037	5.63114758323661	5.10113382477817	0.45319056365849	0.170185929253193	0.279973237726376
16	17348436	17348836	401	*	5.83887681800455	6.05590284481799	5.58332198656843	0.41854305233905	0.170364778402795	0.280194075189305
12	3814120	3814520	401	*	4.82433218782786	4.47999016094997	5.10211806419831	-0.501319674317155	0.170543224718136	0.280414134673982
4	150653828	150654228	401	*	4.73150584970333	5.02237542227338	4.3667913783777	0.516374218923358	0.171130631263557	0.28130633210322
15	5145852	5146252	401	*	6.17204976232336	6.3741034919636	5.93701625677725	0.39437049193085	0.171375126821187	0.281634529451563
18	12369458	12369858	401	*	5.9471791380808	5.70508727362574	6.15442425940476	-0.396085645783783	0.171455763345197	0.281693342812236
10	62486995	62487395	401	*	5.63998311120205	5.88731179883405	5.34129758943212	0.466476067446164	0.171618179118172	0.281886449540073
16	10810917	10811317	401	*	5.47833016180615	5.19945966335627	5.71192858898393	-0.437858459085489	0.171964080765527	0.282380755892359
9	106306532	106306932	401	*	5.67201094313356	5.90039008192189	5.40055317607751	0.436315492968055	0.172542046663866	0.283255774985819
10	128204204	128204604	401	*	5.81666020771458	6.03036897311004	5.56569577491965	0.408832018484313	0.172841044400711	0.283672484944046
9	107749716	107750116	401	*	5.21766504526857	5.47948409321743	4.89755806965455	0.486160824321137	0.173001016171052	0.283860862740433
8	46689710	46690110	401	*	4.39270563544342	4.70769001986127	3.98916723228018	0.543386982901125	0.173180035368497	0.284080387085278
18	35251682	35252082	401	*	4.59849186160029	4.88934970619563	4.23379586461485	0.517762399191229	0.173299205126627	0.284201646840821
6	113717469	113717869	401	*	4.94085642761101	5.20683788512756	4.61449643674713	0.484587208779783	0.173486690191521	0.284410412036623
5	3697647	3698047	401	*	6.35281571134708	6.13967551023582	6.5384824756557	-0.358177565839822	0.173517067174708	0.284410412036623
4	148532609	148533009	401	*	5.531621505226	5.76546266157411	5.25240468551817	0.441871015910523	0.173578093265021	0.284436212835272
3	89302154	89302554	401	*	5.8022967063108	5.51805631660798	6.03964766233601	-0.436205872785817	0.173760320910502	0.284628931769219
6	124391972	124392372	401	*	5.30552468756222	5.01515647656443	5.5471289738015	-0.44912180335936	0.173799944299237	0.284628931769219
5	114581971	114582371	401	*	4.8816960107335	5.15119453875444	4.55001710023244	0.490524703324405	0.173831648187665	0.284628931769219
5	88823929	88824329	401	*	4.97530902380128	5.23898288938552	4.65242120753528	0.485305687977466	0.174286741186709	0.285299718893333
2	32149986	32150386	401	*	5.55738569968682	5.78845773911229	5.28211142679857	0.437674363563547	0.174380852588632	0.285379399455237
14	54979801	54980201	401	*	5.3584603011162	5.07215307124531	5.59724927651791	-0.444874265868492	0.174569445145366	0.285613619421216
3	60408863	60409263	401	*	5.71948511772365	5.94984285058259	5.44522487278591	0.438575624360367	0.174629455085067	0.285637397757632
6	143112674	143113074	401	*	5.36766070754226	5.61537124448519	5.0684174864959	0.463471301647116	0.175454598663113	0.286912349441034
5	111678627	111679027	401	*	5.12670274931973	4.81967365174002	5.37971831730515	-0.463558084200579	0.175582630793792	0.287046981784437
1	169796615	169797015	401	*	6.35365130025434	6.14352541460379	6.5370275432726	-0.355049748177427	0.176181151628946	0.287950510898103
16	97723036	97723436	401	*	4.79278341341926	5.07215307124531	4.44600031681895	0.503675101224644	0.176875009023748	0.289009347470905
7	29653322	29653722	401	*	5.19028496107362	5.43898172403569	4.88959965312821	0.463380089405724	0.177036566475951	0.289198094677619
6	115578762	115579162	401	*	5.08277431621158	5.33862510481933	4.77155502154747	0.471789742240188	0.177096266355917	0.289220397551096
7	12614816	12615216	401	*	5.87729541183641	6.08622340326287	5.63290256064852	0.398600503556969	0.17736123016801	0.289532263271452
1	171121931	171122331	401	*	5.49566273193115	5.73119181210163	5.21403369846994	0.44605880716871	0.177379421918253	0.289532263271452
3	157652584	157652984	401	*	6.92250101560492	6.74357488254453	7.0816647972166	-0.310398129595079	0.177588390272009	0.289798046063519
9	70564280	70564680	401	*	4.94917277161537	5.21519576429451	4.62275015627102	0.486198316172327	0.177721674347522	0.289940217292672
9	106124604	106125004	401	*	5.05490562950019	5.31207266717257	4.74173408623578	0.469867655314125	0.178182459016782	0.290616469770035
5	125133965	125134365	401	*	6.22105518835494	6.00402320179195	6.40966682903429	-0.363753432203766	0.178246136224901	0.29064485504377
4	53439870	53440270	401	*	5.46588381460172	5.69652254429261	5.19122481214632	0.434587991979545	0.178322420948727	0.290693777829991
8	4288680	4289080	401	*	5.37729468552102	5.61382936611662	5.09422528328207	0.443448111339783	0.17843257236147	0.290727299327265
14	25769384	25769784	401	*	5.63608259807696	5.36707726942706	5.86272488498073	-0.422659247187717	0.178435557858081	0.290727299327265
17	46989538	46989938	401	*	4.94090939700107	5.20417849052128	4.61862919898596	0.482992245763301	0.178736632369703	0.291142320517143
14	103220066	103220466	401	*	5.11446427062413	5.36707726942706	4.80802848195755	0.468683286515993	0.1788870375887	0.291311766423289
8	121148398	121148798	401	*	4.87835598445766	4.55031552524566	5.14545096004693	-0.481670792311166	0.179092518555838	0.291570790318616
10	7668405	7668805	401	*	4.68728028955696	4.33189250653731	4.97219766712956	-0.501594163524338	0.179178440653144	0.291635083115419
9	109704259	109704659	401	*	6.60515881032818	6.4130778927574	6.77464486779711	-0.329724815586978	0.179695409552874	0.292400742850155
17	26063203	26063603	401	*	5.39930896106169	5.64358645951025	5.1050667600373	0.457596293469574	0.179746816670382	0.292408639084866
3	95778679	95779079	401	*	5.43780199494878	5.67879824601127	5.14831249199723	0.454135931218962	0.179810220244904	0.292436041781006
3	63871981	63872381	401	*	5.29146106102537	5.54983353862981	4.97649773354508	0.47949649996528	0.179867305706338	0.29245315742726
6	120015601	120016001	401	*	5.28178906789654	5.53362475130612	4.97649773354508	0.469827048801906	0.180113294596212	0.292777330061803
11	115704731	115705131	401	*	5.68087919316706	5.4078408422369	5.91037505549498	-0.430336421092149	0.180182246648495	0.292813632910529
10	71073345	71073745	401	*	4.70441640731716	4.98424163340302	4.35692988431786	0.501807149132664	0.180242237943812	0.292835358645909
10	79582090	79582490	401	*	6.46185758010001	6.24357439973637	6.65141302803092	-0.360235296745466	0.180406264199097	0.293026052607843
4	120874048	120874448	401	*	4.79909893775581	4.45542230874854	5.0764523326645	-0.49169486486523	0.180662295481937	0.29336604910084
2	28730172	28730572	401	*	5.28550946901652	5.52610658540865	4.99659628747787	0.450316992513139	0.180832022835225	0.293565762581559
7	45991004	45991404	401	*	4.77360886532986	5.04656610584434	4.4366673658209	0.492782706307721	0.18113273890397	0.293977967197891
7	98485916	98486316	401	*	5.02550070015585	5.28250337498806	4.71257318013151	0.468380100873389	0.181395712525051	0.294328718772887
4	143079919	143080319	401	*	4.57090904597509	4.20744920356039	4.86098159042819	-0.520626479751034	0.181663608806898	0.294687274513462
8	127318631	127319031	401	*	5.33051740832786	5.04427845495385	5.56925893561713	-0.447572932533619	0.182271984537338	0.29554968574491
2	57119441	57119841	401	*	4.15185423776055	3.73488167986932	4.47494212322048	-0.546016702585366	0.18228936197672	0.29554968574491
2	179662131	179662531	401	*	4.54285456853559	4.16809121518639	4.84006722677185	-0.526363538036454	0.182482524161318	0.295747859364318
18	65225352	65225752	401	*	4.6378623740516	4.28695865609733	4.91989552097525	-0.500046707396404	0.182505763874557	0.295747859364318
11	75456726	75457126	401	*	5.13340107050651	5.38435301138103	4.82940903518353	0.462888286471758	0.182643631116667	0.295894930885681
1	82261051	82261451	401	*	5.02793495460576	4.69870603654034	5.29581613071003	-0.476253552356515	0.18277908491202	0.296038017620525
18	39813053	39813453	401	*	4.34076393434054	4.6502156451133	3.94628359534391	0.531310850506066	0.183018146089006	0.296334264933518
10	69761136	69761536	401	*	5.56381859058155	5.79758069703324	5.28471457325528	0.436442309214159	0.183071008454106	0.296334264933518
3	146110030	146110430	401	*	5.83422982073204	5.57855650302169	6.05134123151556	-0.405944845344938	0.183103531636202	0.296334264933518
18	35631772	35632172	401	*	4.59278875332306	4.87886623488918	4.23559090176306	0.50583155771279	0.183458056372682	0.296831543554048
1	71596121	71596521	401	*	5.02913872749038	5.28599083347661	4.71643469067834	0.46775415593823	0.183600506144391	0.296985521270389
11	82822277	82822677	401	*	4.10833265264428	3.66933349286117	4.44444901172999	-0.554275896159347	0.183712684488125	0.297090466341378
6	58808390	58808790	401	*	5.07975822003562	5.33189250653731	4.77402742772683	0.465927314968299	0.183806988624441	0.297166459601058
5	125098384	125098784	401	*	5.525047073188	5.24357439973637	5.76046688722772	-0.431922145344846	0.184043212920848	0.297471801429708
2	128907686	128908086	401	*	4.13612431722376	4.46160360512318	3.71514866856545	0.549844570198708	0.184093574845025	0.297476651299614
6	88819106	88819506	401	*	5.97032341267546	5.7227811103504	6.18154729971152	-0.395266458981871	0.184426493638097	0.297937964645289
14	20596185	20596585	401	*	5.81826418120643	6.03210166655601	5.56712209540537	0.41080736172534	0.185426357956726	0.299427250124838
18	67523542	67523942	401	*	6.35781090136867	6.1478978696422	6.54102508203114	-0.351523619811614	0.185483011600546	0.299427250124838
18	38471915	38472315	401	*	5.26045321232064	5.50581024195079	4.96464157218066	0.450577717606572	0.185491391535702	0.299427250124838
6	108637264	108637664	401	*	4.93469164365873	5.19472535099089	4.61725292657207	0.471719625481216	0.185639032553517	0.299588582597287
5	24809739	24810139	401	*	5.05908580357573	5.31397301879986	4.74929287225404	0.470368378428251	0.185797761858172	0.299767722124628
11	58941757	58942157	401	*	4.88412629042986	4.56761208908383	5.14354011401762	-0.472832081276837	0.186026195754685	0.299944919263632
11	11794392	11794792	401	*	4.99453762388101	5.25073097487112	4.68281066945123	0.47108115116895	0.186053869310313	0.299944919263632
17	57071600	57072000	401	*	6.65671067621436	6.45851626744107	6.83093711464977	-0.335350217577874	0.186075400878996	0.299944919263632
7	28092001	28092401	401	*	5.84198947050542	6.0486206665981	5.60073544564072	0.396749497528741	0.186098606968695	0.299944919263632
5	21629714	21630114	401	*	5.54171801856339	5.76476810027005	5.27776238425957	0.421468257606779	0.186236294298645	0.300028138674688
6	118539113	118539513	401	*	5.27406840440639	5.52577690020334	4.96896418542023	0.45513866516091	0.186245774986882	0.300028138674688
14	32408198	32408598	401	*	4.31294990302777	3.92681731300048	4.61725292657207	-0.525931953775684	0.186365613456085	0.300144209773761
4	148528893	148529293	401	*	5.52190764959584	5.74575724300043	5.25683072708426	0.421913296811512	0.186515753259098	0.300309009541244
1	39616316	39616716	401	*	4.33320329675726	4.63935048881129	3.94408966091188	0.526692654961619	0.186610566224993	0.300384665930082
19	53932408	53932808	401	*	5.93671257899533	6.14021115409339	5.69972063469	0.393427997370603	0.186824340980838	0.30065172577521
11	83182292	83182692	401	*	6.26011570825363	6.44323923214292	6.05032172169633	0.357990804734818	0.187252197180736	0.301263076458044
11	44360984	44361384	401	*	5.77576602212297	5.98638682890876	5.52905216163304	0.402775485531094	0.187348650608628	0.301341069007118
4	123141566	123141966	401	*	4.41643217814515	4.04542273383397	4.71128370970652	-0.514928675807912	0.187418566980835	0.301363506930135
7	127503030	127503430	401	*	4.33246352471987	4.64086534553915	3.93969175753152	0.530656438640486	0.187458560989657	0.301363506930135
16	89614326	89614726	401	*	4.46805514052741	4.76157030283393	4.09916332923289	0.51304977891173	0.187717943035423	0.30162715933722
7	28797583	28797983	401	*	4.81004717585246	4.48606730588746	5.0744478124192	-0.47870724695878	0.187718606248876	0.30162715933722
6	42326595	42326995	401	*	4.94193975444189	4.61737156991982	5.20673153979852	-0.474090094293547	0.187829759608254	0.301728572915459
13	67229299	67229699	401	*	5.67941025296544	5.89785827924152	5.42187994533436	0.411018524055067	0.18876894547198	0.303159740861547
15	84807290	84807690	401	*	5.31015624734015	5.55192676157501	5.01954765262468	0.450733579299678	0.188894689560083	0.303284137302372
15	77726567	77726967	401	*	5.20721652535837	5.44748421296418	4.91877872161533	0.444183766683893	0.189023906264852	0.303414044275373
4	151214635	151215035	401	*	5.28530953221874	4.98971818315905	5.53051515523159	-0.444045476310043	0.189191104309603	0.303604835505523
8	10655306	10655706	401	*	4.27705980093974	3.51871028242939	4.77155502154747	-0.627738946839323	0.189383644301153	0.303836186425425
10	42339163	42339563	401	*	4.20146747204587	3.79758069703324	4.5166635277009	-0.535412972500812	0.189559079354714	0.304039984021184
3	54642293	54642693	401	*	4.99559731196679	5.25073097487112	4.68543979264866	0.46874474036343	0.189967101279279	0.30461663598038
6	8508992	8509392	401	*	4.90396522484501	5.16472994051395	4.58543498407314	0.476059911433399	0.190019145021438	0.304622320030539
9	20563180	20563580	401	*	5.3265379221633	5.55898972821185	5.04930149091022	0.432964215247271	0.190460260845174	0.305251568861581
6	97464649	97465049	401	*	5.0160874264442	5.26846862155799	4.70999308573105	0.460363510140048	0.190914601517118	0.305901686767606
10	39489248	39489648	401	*	5.25714251953957	5.50830205444178	4.95284545123808	0.465026590104162	0.190989697743074	0.30592873104807
5	145076644	145077044	401	*	5.63977688459548	5.35476865941922	5.87766247575184	-0.431341124204732	0.191028893993079	0.30592873104807
7	4869024	4869424	401	*	6.46216241686269	6.26846862155799	6.63290256064852	-0.331591046074644	0.191281909967501	0.306255844125893
1	191307618	191308018	401	*	5.57310866128217	5.7989382700542	5.30524839383044	0.425626192214927	0.191430128798728	0.306333591334973
17	72003107	72003507	401	*	4.96004890945976	4.65561769135343	5.21129971834795	-0.461826898262671	0.191454501838014	0.306333591334973
19	5538213	5538613	401	*	6.19128580430928	5.97502842532481	6.37931241855454	-0.358847884495724	0.191476783884907	0.306333591334973
13	64492084	64492484	401	*	6.29670761384494	6.09132685083686	6.47646100075178	-0.346605370784508	0.191679451828433	0.30657973947909
14	48683690	48684090	401	*	6.3317600175038	6.11385223245119	6.52103244598321	-0.358086501626603	0.192147484291821	0.307250088807771
1	130643237	130643637	401	*	4.8671526862568	5.12698321865507	4.55001710023244	0.471324991348779	0.192673718423984	0.308013139582857
13	58506774	58507174	401	*	5.3135093200288	5.55112136834373	5.02889403984623	0.443818563323337	0.193251676022968	0.308731411125488
11	98572934	98573334	401	*	4.7705764046331	5.04359391657704	4.43354291690222	0.489747965895264	0.193255597622117	0.308731411125488
2	30857751	30858151	401	*	4.54640443339223	4.83059453927767	4.1921494882445	0.502706943965614	0.193270483767779	0.308731411125488
19	8897523	8897923	401	*	5.33665348123552	5.57333183314995	5.05337809232423	0.43672696370071	0.193576815020751	0.309142124369524
1	172460236	172460636	401	*	5.34461392539172	5.57491758228586	5.07043039712303	0.429839766288967	0.193964154187505	0.309681965544412
3	97134803	97135203	401	*	5.44301306841535	5.17396029713126	5.66968900274072	-0.426081537446401	0.194206379311739	0.309989903038636
3	86694214	86694614	401	*	4.49059979150842	4.13753094384896	4.77402742772683	-0.501276264856505	0.194309914694314	0.310076365395068
2	177598932	177599332	401	*	5.96139515296464	5.72905697304163	6.16145481111328	-0.383272015541193	0.194995125886118	0.311090776146991
10	7685739	7686139	401	*	5.15935504094958	4.86494248362	5.40374981409979	-0.444088713631224	0.196082716678391	0.312745827854564
10	81186158	81186558	401	*	5.94076632945699	6.13774669856141	5.71257318013151	0.379414800708915	0.196132115255394	0.312745827854564
13	81805839	81806239	401	*	6.02915090495203	5.80448809271567	6.22349643439269	-0.36841438055042	0.19656073351471	0.313349737869516
9	55418979	55419379	401	*	7.10876331331475	6.94181996528233	7.25837663924481	-0.289165326259236	0.196653556390305	0.313418164853465
8	127292859	127293259	401	*	4.61780512778682	4.89392791760064	4.27601908970704	0.48821468385323	0.196725748179851	0.313453684504729
17	26462680	26463080	401	*	5.92014040932081	5.68863922438054	6.1195795164111	-0.377404751617081	0.196897571194463	0.313647893652656
11	106107141	106107541	401	*	7.01174254341018	6.69346323450874	7.27233928830758	-0.466277853378165	0.197170320862573	0.314002734619123
18	57487638	57488038	401	*	5.13338041687647	5.37783093970536	4.8388868641908	0.452052633625845	0.197334124661472	0.314183938402714
4	156287333	156287733	401	*	4.7684857995511	5.0360177010592	4.43978506273152	0.4754231615773	0.197515798794523	0.314393495242879
2	28437774	28438174	401	*	5.27611162537382	4.97994164930453	5.52171485688239	-0.445657591704285	0.197792944937052	0.314754873866132
7	18817247	18817647	401	*	6.2544957222888	6.03774362763009	6.44289603675367	-0.358313686578404	0.197929800639054	0.314892876852557
3	108133000	108133400	401	*	5.33679219742429	5.57285747624012	5.0543954453437	0.440724432453464	0.198351472224461	0.315444275539625
14	55101295	55101695	401	*	4.32888877252914	4.63236486494156	3.94408966091188	0.514930282787791	0.19837683304912	0.315444275539625
11	50183032	50183432	401	*	4.95172642359011	5.20315349094362	4.64703609053286	0.455943003463938	0.199325989788021	0.316796975229524
15	71906066	71906466	401	*	4.24106148156581	4.55449754308435	3.84006722677185	0.525446954137281	0.199334167496032	0.316796975229524
13	12580496	12580896	401	*	5.13036514402065	5.37273666396566	4.8388868641908	0.444639296167931	0.199391155895225	0.316796975229524
5	24369781	24370181	401	*	5.10813557011224	5.35808592814854	4.80561371174186	0.460180607071849	0.19946821862396	0.316796975229524
17	26935145	26935545	401	*	6.39194350348832	6.19390112830116	6.56605248726271	-0.334595422406427	0.199479706580603	0.316796975229524
15	75781211	75781611	401	*	4.57857163040418	4.85897016681545	4.23019907610197	0.490092501816367	0.199537945016328	0.316809361134368
3	36119972	36120372	401	*	4.32896972710102	4.62840288403602	3.95066148042874	0.514942204922746	0.199719648780018	0.317017718975813
8	84792877	84793277	401	*	5.06748483222397	5.31207266717257	4.77279175427018	0.445201745385767	0.200150813519578	0.317621844294207
17	28731651	28732051	401	*	5.31842893045066	5.54660457771672	5.04725886235352	0.42307526812191	0.200814336277876	0.318594303147597
13	32932377	32932777	401	*	4.85404547883679	4.52101896128434	5.1244316826949	-0.471158999005099	0.201152774210717	0.319050650206442
8	71938328	71938728	401	*	4.73192011285597	5.00437502935333	4.39574489920476	0.477416742896757	0.201411359895506	0.319380144282674
12	81531722	81532122	401	*	5.40864275302358	5.63114758323661	5.14545096004693	0.416635991041281	0.201515427663219	0.31946451316322
14	6220120	6220520	401	*	5.06753335064892	5.30960051167813	4.7764956040892	0.445191030433807	0.201881720050235	0.319964441997357
4	130180369	130180769	401	*	4.87321944213689	4.54029248203189	5.14354011401762	-0.470112456209513	0.202032786638232	0.320123091038026
10	67121072	67121472	401	*	5.230007410857	4.92483168587305	5.48176451457683	-0.447510267683321	0.202111588978816	0.320130375521432
10	111000212	111000612	401	*	4.58493729488826	4.86364564836046	4.23917428963207	0.488196454056366	0.202139320063366	0.320130375521432
8	121095566	121095966	401	*	4.9176434081482	4.61583182905539	5.1671092611762	-0.452556584466376	0.202197678860605	0.320142077369161
11	69728586	69728986	401	*	4.82699689677917	5.0882222952766	4.5077780668764	0.464989510387281	0.202666719322144	0.320803846789917
13	100787343	100787743	401	*	4.54643545699352	4.84011522837691	4.17728307706093	0.504146261208713	0.202758144261607	0.320867700707269
10	77095050	77095450	401	*	5.01024775744992	5.26041458362368	4.70740836886006	0.450958772978354	0.203504915688372	0.321968356533668
5	121523438	121523838	401	*	5.45885406368797	5.68188877880194	5.19491996589547	0.415532558180594	0.203720028150707	0.322227523750841
16	87292587	87292987	401	*	5.00871328306715	5.25429599358233	4.71257318013151	0.449651414599635	0.203796997022653	0.322268111354301
4	117013201	117013601	401	*	4.8234652745114	5.08132619865553	4.50926278256091	0.464531783016448	0.204051604347767	0.322461244296621
8	122960771	122961171	401	*	4.61950507735324	4.27997998289885	4.89415269398305	-0.479854233245596	0.204066095110497	0.322461244296621
8	124621608	124622008	401	*	5.89240820624255	5.64434186603868	6.10401326796275	-0.392282198987314	0.204073148555814	0.322461244296621
13	23616694	23617094	401	*	4.89415614686336	5.14736507264485	4.58684193173539	0.458451296234574	0.204383357873318	0.322870188833578
3	115681467	115681867	401	*	6.20859456989751	5.99765650536339	6.39258880155371	-0.349964747843805	0.204596492779061	0.323045537574142
15	102579170	102579570	401	*	6.11449105792674	6.29880387476446	5.90313398467653	0.357444522238711	0.204613356405198	0.323045537574142
1	191153164	191153564	401	*	4.73396568301472	4.41422894458823	4.99553733317467	-0.466383938841182	0.204648653718756	0.323045537574142
11	69838137	69838537	401	*	4.99387124972592	5.24516662974257	4.68937451565225	0.454763142082798	0.205054563434138	0.323604952997442
5	104004145	104004545	401	*	4.73834263041511	4.41882399018642	4.99976849465385	-0.471989559967176	0.205109534686557	0.323610396223628
16	93609157	93609557	401	*	5.57800263351725	5.79404794724373	5.3238075259016	0.407899047092185	0.205373156012725	0.323926003545123
19	37526606	37527006	401	*	4.41731636000733	4.04770857242123	4.71128370970652	-0.498361221412165	0.205412716465567	0.323926003545123
7	99477453	99477853	401	*	4.78950613815346	5.05067230558563	4.47037587249506	0.46643816311483	0.205471180968708	0.323936869393688
4	133914247	133914647	401	*	5.33907272347242	5.56474369077425	5.07143580022775	0.417226339358047	0.205622369765303	0.323998960000083
7	72928567	72928967	401	*	4.73778401675115	4.42058888574127	4.99765446506684	-0.46478034118303	0.205626525496743	0.323998960000083
16	32635468	32635868	401	*	5.03222376838748	5.29889776519728	4.70481901292567	0.466018942597351	0.205665316592952	0.323998960000083
7	27307068	27307468	401	*	5.34613353847145	5.06111448903891	5.58402666298535	-0.427632928106988	0.205772502969243	0.324024797513038
19	45424553	45424953	401	*	4.82399168407819	5.08021005620004	4.5122276378966	0.459729283087417	0.205784893692009	0.324024797513038
6	31376505	31376905	401	*	4.6491738816437	4.91785366690256	4.31873607998369	0.475156333810596	0.205877129279016	0.324088784210903
